course_code_section,faculty_name,schedule,room,available_seats
BUS112.5,RKs,RA 04:20 PM - 05:50 PM,NAC307,40
BUS112.6,Rks,RA 06:00 PM - 07:30 PM,NAC307,40
BUS112.7,Hmn,RA 08:00 AM - 09:30 AM,SAC203,40
BUS112.8,Hmn,RA 09:40 AM - 11:10 AM,SAC203,40
BUS112.9,MAIM,RA 08:00 AM - 09:30 AM,SAC304,40
BUS112.10,MMRh,RA 08:00 AM - 09:30 AM,NAC617,40
BUS112.11,KSd,MW 08:00 AM - 09:30 AM,SAC211,40
BUS112.12,Abs,RA 08:00 AM - 09:30 AM,NAC207,40
BUS112.13,Abs,RA 09:40 AM - 11:10 AM,NAC207,40
BUS112.14,AMO,RA 08:00 AM - 09:30 AM,SAC208,40
BUS112.15,AMO,RA 09:40 AM - 11:10 AM,SAC208,40
BUS112.16,MMR5,RA 08:00 AM - 09:30 AM,SAC201,40
BUS112.18,INz,MW 01:00 PM - 02:30 PM,NAC505,40
BUS112.19,INz,MW 04:20 PM - 05:50 PM,NAC409,40
BUS112.20,STRn,RA 01:00 PM - 02:30 PM,SAC203,40
BUS112.22,ANHs,RA 01:00 PM - 02:30 PM,NAC508,40
BUS112.23,KMz,RA 02:40 PM - 04:10 PM,SAC208,40
BUS112.24,KMz,RA 04:20 PM - 05:50 PM,SAC208,40
BUS135.1,BSK,ST 08:00 AM - 09:30 AM,NAC204,40
BUS135.2,TBA,ST 09:40 AM - 11:10 AM,NAC502,40
BUS135.3,TBA,ST 01:00 PM - 02:30 PM,NAC603,40
BUS135.4,TBA,ST 02:40 PM - 04:10 PM,NAC305,40
BUS135.5,BSK,ST 04:20 PM - 05:50 PM,NAC305,40
BUS135.6,BSK,MW 08:00 AM - 09:30 AM,NAC305,40
BUS135.7,SAJ,ST 06:00 PM - 07:30 PM,NAC306,40
BUS135.8,LRn,RA 08:00 AM - 09:30 AM,NAC205,40
BUS135.9,ADS1,RA 08:00 AM - 09:30 AM,NAC501,40
BUS135.10,MSA3,RA 08:00 AM - 09:30 AM,NAC502,40
BUS135.11,Sqm,RA 09:40 AM - 11:10 AM,NAC501,40
BUS135.12,AZD,RA 11:20 AM - 12:50 PM,NAC205,40
BUS135.13,MJA1,RA 11:20 AM - 12:50 PM,NAC404,40
BUS135.14,AYQ,RA 01:00 PM - 02:30 PM,NAC205,40
BUS135.15,MWHb,RA 01:00 PM - 02:30 PM,NAC305,40
BUS135.16,MLtR,RA 01:00 PM - 02:30 PM,NAC504,40
BUS135.17,IMM,RA 02:40 PM - 04:10 PM,NAC205,40
BUS135.18,MLtR,RA 02:40 PM - 04:10 PM,NAC306,40
BUS135.19,IMM,RA 04:20 PM - 05:50 PM,NAC205,40
BUS135.20,MWHb,RA 04:20 PM - 05:50 PM,NAC306,40
BUS135.21,AYQ,RA 04:20 PM - 05:50 PM,NAC404,40
BUS135.22,AYQ,RA 06:00 PM - 07:30 PM,NAC305,40
BUS135.23,SAJ,ST 04:20 PM - 05:50 PM,NAC307,40
BUS172.1,MHM,ST 08:00 AM - 09:30 AM,NAC504,40
BUS172.2,ACd,ST 04:20 PM - 05:50 PM,NAC204,40
BUS172.3,NAKN,MW 08:00 AM - 09:30 AM,NAC205,40
BUS172.4,MHM,MW 08:00 AM - 09:30 AM,NAC501,40
BUS172.5,ARK1,MW 08:00 AM - 09:30 AM,NAC602,40
BUS172.6,FAS,MW 02:40 PM - 04:10 PM,NAC502,40
BUS172.7,BSK,MW 04:20 PM - 05:50 PM,NAC205,40
BUS172.8,HDO,RA 08:00 AM - 09:30 AM,NAC204,40
BUS172.9,SRCY,RA 08:00 AM - 09:30 AM,NAC306,40
BUS172.10,MTHn,RA 08:00 AM - 09:30 AM,NAC404,40
BUS172.11,MJA1,RA 08:00 AM - 09:30 AM,NAC504,40
BUS172.12,MMS1,RA 08:00 AM - 09:30 AM,NAC619,40
BUS172.13,JHK,RA 09:40 AM - 11:10 AM,NAC205,40
BUS172.14,IAM,RA 09:40 AM - 11:10 AM,NAC305,40
BUS172.15,ZKH3,RA 09:40 AM - 11:10 AM,NAC306,40
BUS172.16,LRn,RA 09:40 AM - 11:10 AM,NAC308,40
BUS172.17,Hdo,RA 09:40 AM - 11:10 AM,NAC404,40
BUS172.18,ADS1,RA 11:20 AM - 12:50 PM,NAC204,40
BUS172.19,IAM,RA 11:20 AM - 12:50 PM,NAC305,40
BUS172.20,MSA3,RA 11:20 AM - 12:50 PM,NAC306,40
BUS172.21,JHK,RA 11:20 AM - 12:50 PM,NAC308,40
BUS172.22,Sqm,RA 11:20 AM - 12:50 PM,NAC501,40
BUS172.23,ZKH3,RA 11:20 AM - 12:50 PM,NAC619,40
BUS172.24,MKZ,RA 01:00 PM - 02:30 PM,NAC306,40
BUS172.25,SRCy,RA 01:00 PM - 02:30 PM,NAC308,40
BUS172.26,MMs1,RA 01:00 PM - 02:30 PM,NAC404,40
BUS172.27,Min,RA 01:00 PM - 02:30 PM,NAC501,40
BUS172.28,AZD,RA 01:00 PM - 02:30 PM,NAC502,40
BUS172.29,JHK,RA 02:40 PM - 04:10 PM,NAC204,40
BUS172.30,MMs1,RA 02:40 PM - 04:10 PM,NAC305,40
BUS172.31,MKZ,RA 04:20 PM - 05:50 PM,NAC305,40
BUS172.32,MLtR,RA 06:00 PM - 07:30 PM,NAC404,40
BUS172.33,Mof,ST 02:40 PM - 04:10 PM,NAC210,40
BUS172.34,MWHB,MW 08:00 AM - 09:30 AM,NAC307,40
BUS172.35,TBA,ST 08:00 AM - 09:30 AM,NAC505,40
BUS173.1,RSj,ST 08:00 AM - 09:30 AM,NAC210,40
BUS173.2,RSj,ST 09:40 AM - 11:10 AM,NAC204,40
BUS173.3,MHM,ST 09:40 AM - 11:10 AM,NAC404,40
BUS173.4,JAH,ST 09:40 AM - 11:10 AM,NAC504,40
BUS173.5,ARK1,ST 01:00 PM - 02:30 PM,NAC502,40
BUS173.6,ARK1,ST 04:20 PM - 05:50 PM,NAC502,40
BUS173.7,RSj,MW 08:00 AM - 09:30 AM,NAC404,40
BUS173.8,MHM,MW 09:40 AM - 11:10 AM,NAC404,40
BUS173.9,JAH,MW 02:40 PM - 04:10 PM,NAC504,40
BUS173.10,JAH,MW 04:20 PM - 05:50 PM,NAC504,40
BUS173.11,BSK,ST 06:00 PM - 07:30 PM,NAC308,40
BUS173.12,MAU3,RA 08:00 AM - 09:30 AM,NAC305,40
BUS173.13,IAM,RA 02:40 PM - 04:10 PM,NAC308,40
BUS173.14,Min,RA 02:40 PM - 04:10 PM,NAC501,40
BUS173.15,ZKH3,RA 02:40 PM - 04:10 PM,NAC502,40
BUS173.16,MdRH,RA 04:20 PM - 05:50 PM,NAC502,40
BUS173.17,MdRH,RA 06:00 PM - 07:30 PM,NAC205,40
BUS173.18,TBA,ST 04:20 PM - 05:50 PM,NAC507,40
BUS173.19,MKZ,RA 08:00 AM - 09:30 AM,NAC210,40
BUS173.20,TBA,MW 08:00 AM - 09:30 AM,NAC505,40
BUS173.21,MTHn,RA 06:00 PM - 07:30 PM,NAC204,40
BUS251.1,ZMU,ST 08:00 AM - 09:30 AM,NAC502,40
BUS251.2,TYA,ST 09:40 AM - 11:10 AM,NAC205,40
BUS251.3,HMM1,ST 11:20 AM - 12:50 PM,NAC204,40
BUS251.4,HMM1,ST 01:00 PM - 02:30 PM,NAC204,40
BUS251.5,UHM,ST 02:40 PM - 04:10 PM,NAC204,40
BUS251.6,LkK,ST 02:40 PM - 04:10 PM,NAC205,40
BUS251.7,ZbR,ST 02:40 PM - 04:10 PM,NAC502,40
BUS251.8,AMTr,ST 04:20 PM - 05:50 PM,NAC306,40
BUS251.9,LkK,ST 04:20 PM - 05:50 PM,NAC308,40
BUS251.10,UHM,ST 04:20 PM - 05:50 PM,NAC404,40
BUS251.11,EhN,MW 08:00 AM - 09:30 AM,NAC204,40
BUS251.12,ZbR,MW 01:00 PM - 02:30 PM,NAC501,40
BUS251.13,UHM,MW 04:20 PM - 05:50 PM,NAC308,40
BUS251.14,AMTr,ST 06:00 PM - 07:30 PM,NAC404,40
BUS498.1,JnA,TBA,TBA,5
BUS498.2,ARK1,TBA,TBA,5
BUS498.3,SSH2,TBA,TBA,5
BUS498.4,UTH,TBA,TBA,5
BUS498.5,ZMU,TBA,TBA,5
BUS498.6,ZbR,TBA,TBA,5
BUS498.7,Alm,TBA,TBA,5
BUS498.8,ShL,TBA,TBA,5
BUS498.9,ZkJ,TBA,TBA,5
BUS498.10,ZTM,TBA,TBA,5
BUS498.11,JAH,TBA,TBA,5
BUS498.12,FAS,TBA,TBA,5
BUS498.13,MHM,TBA,TBA,5
BUS498.14,ShH,TBA,TBA,5
BUS498.15,AIK,TBA,TBA,5
BUS498.16,NwA,TBA,TBA,5
BUS498.17,Mli,TBA,TBA,5
BUS498.18,Sqt,TBA,TBA,5
BUS498.19,QTI,TBA,TBA,5
BUS498.20,BhJ,TBA,TBA,5
BUS498.21,SRS2,TBA,TBA,5
BUS498.22,TBA,TBA,TBA,5
BUS498.23,TYA,TBA,TBA,5
BUS498.24,FsZ,TBA,TBA,5
BUS498.25,MAO,TBA,TBA,5
BUS498.26,HMM1,TBA,TBA,5
BUS498.27,TUA,TBA,TBA,5
BUS498.28,KMS2,TBA,TBA,5
BUS498.29,SmM4,TBA,TBA,5
BUS498.30,LkK,TBA,TBA,5
BUS498.31,UHM,TBA,TBA,5
BUS498.32,SYI,TBA,TBA,5
BUS498.33,SAI2,TBA,TBA,5
BUS498.34,YAR,TBA,TBA,5
BUS498.35,MHCw,TBA,TBA,5
BUS498.36,AmTr,TBA,TBA,5
BUS498.37,BSK,TBA,TBA,5
BUS498.38,RAR,TBA,TBA,5
BUS498.39,TBA,TBA,TBA,5
BUS498.40,Ahm,TBA,TBA,5
BUS498.41,AhU,TBA,TBA,5
BUS498.42,ARm,TBA,TBA,5
BUS498.43,Asy,TBA,TBA,5
BUS498.44,FI,TBA,TBA,5
BUS498.45,HAS,TBA,TBA,5
BUS498.46,HHq1,TBA,TBA,5
BUS498.47,Hmu,TBA,TBA,5
BUS498.48,IAC,TBA,TBA,5
BUS498.49,MdM,TBA,TBA,5
BUS498.50,MGR,TBA,TBA,5
BUS498.51,MIBS,TBA,TBA,5
BUS498.52,TBA,TBA,TBA,5
BUS498.53,MNl1,TBA,TBA,5
BUS498.54,MRE,TBA,TBA,5
BUS498.55,MzF,TBA,TBA,5
BUS498.56,NNh,TBA,TBA,5
BUS498.57,Rby,TBA,TBA,5
BUS498.58,RMH1,TBA,TBA,5
BUS498.59,SHA1,TBA,TBA,5
BUS498.60,SnT,TBA,TBA,5
BUS498.61,Sys,TBA,TBA,5
BUS498.62,Tks,TBA,TBA,5
BUS498.63,TNK,TBA,TBA,5
BUS498.64,TsA,TBA,TBA,5
BUS498.65,TMR,TBA,TBA,7
BUS498.66,DSR,TBA,TBA,7
BUS498.67,KNM1,TBA,TBA,7
BUS498.68,FNA1,TBA,TBA,7
BUS498.69,MHHS,TBA,TBA,7
BUS498.70,MEI,TBA,TBA,7
BUS498.71,MTDI,TBA,TBA,7
BUS498.72,MNE,TBA,TBA,7
BUS498.73,SMKN,TBA,TBA,7
BUS498.74,ZTK,TBA,TBA,7
BUS498.75,IJS,TBA,TBA,7
BUS498.76,RFE,TBA,TBA,7
BUS498.77,SEH,TBA,TBA,7
BUS498.78,MHZ,TBA,TBA,7
BUS498.79,SNE,TBA,TBA,7
BUS498.80,ONF,TBA,TBA,7
BUS498.81,FHZ,TBA,TBA,7
BUS498.82,SAW,TBA,TBA,7
BUS498.83,FZY,TBA,TBA,7
BUS498.84,TFZ,TBA,TBA,7
BUS498.85,MBT,TBA,TBA,7
BUS498.86,FSS,TBA,TBA,7
BUS498.87,EHN,TBA,TBA,7
BUS498.88,FCH,TBA,TBA,7
BUS498.89,FDF,TBA,TBA,7
BUS498.90,SSA1,TBA,TBA,7
BUS498.91,SARN,TBA,TBA,7
BUS498.92,MESK,TBA,TBA,7
BUS498.93,NYM,TBA,TBA,7
BUS498.94,AFMO,TBA,TBA,7
BUS498.95,FNA1,TBA,TBA,7
BUS500/EMB500.1,TBA,T 07:00 PM - 10:10 PM,NAC605,40
BUS500/EMB500.2,TBA,R 07:00 PM - 10:10 PM,NAC605,40
BUS501.1,FAS,M 07:00 PM - 10:10 PM,NAC991,40
BUS501.2,AkM2,R 07:00 PM - 10:10 PM,NAC992,40
BUS501.3,Mot,T 07:00 PM - 10:10 PM,NAC604,40
BUS501.4,OMG,A 07:00 PM - 10:10 PM,NAC504,40
BUS505.1,FjM,M 07:00 PM - 10:10 PM,NAC510,40
BUS505.2,FjM,W 07:00 PM - 10:10 PM,NAC510,40
BUS505.3,MIBS,S 07:00 PM - 10:10 PM,NAC508,40
BUS505.4,MTq,T 07:00 PM - 10:10 PM,NAC511,40
BUS505.5,MdMZ,A 07:00 PM - 10:10 PM,NAC991,40
BUS511.1,TMY,M 03:00 PM - 06:30 PM,NAC991,40
BUS511.2,AbSa,W 07:00 PM - 10:10 PM,NAC992,40
BUS511.3,KZn,S 07:00 PM - 10:10 PM,NAC993,40
BUS511.4,KZn,A 07:00 PM - 10:10 PM,NAC620,40
BUS511.5,AtR,T 07:00 PM - 10:10 PM,NAC510,40
BUS516.1,UTH,R 07:00 PM - 10:10 PM,NAC991,40
BUS516.2,UTH,A 03:00 PM - 06:30 PM,NAC991,40
BUS516.3,ABKr,S 07:00 PM - 10:10 PM,NAC506,40
BUS516.4,MdMI,M 07:00 PM - 10:10 PM,NAC990,40
BUS518.1,ItA,W 07:00 PM - 10:10 PM,NAC511,40
BUS518.2,NMA,M 07:00 PM - 10:10 PM,NAC501,40
BUS518.3,Zmn,T 07:00 PM - 10:10 PM,NAC506,40
BUS518.4,SAA4,A 03:00 PM - 06:30 PM,NAC507,40
BUS520.1,MdS,R 03:00 PM - 06:30 PM,NAC990,40
BUS520.2,MdS,A 03:00 PM - 06:30 PM,NAC990,40
BUS520.3,ZMU,M 07:00 PM - 10:10 PM,NAC621,40
BUS520.4,TBA,W 07:00 PM - 10:10 PM,NAC604,40
BUS520.5,ULM,S 07:00 PM - 10:10 PM,NAC509,40
BUS520.6,ULM,F 09:00 AM - 12:30 PM,NAC990,40
BUS525.1,Tmr,M 07:00 PM - 10:10 PM,NAC603,40
BUS525.2,Tmr,W 07:00 PM - 10:10 PM,NAC603,40
BUS525.3,SBn,T 07:00 PM - 10:10 PM,NAC619,40
BUS525.4,KMZ2,S 07:00 PM - 10:10 PM,NAC511,40
BUS525.5,TBA,R 07:00 PM - 10:10 PM,NAC621,40
BUS530.1,Tmr,T 07:00 PM - 10:10 PM,NAC603,40
BUS530.2,AKP,R 07:00 PM - 10:10 PM,NAC993,40
BUS530.3,MCw,S 07:00 PM - 10:10 PM,NAC621,40
BUS530.4,QSn,W 07:00 PM - 10:10 PM,NAC621,40
BUS530.5,MAU3,A 07:00 PM - 10:10 PM,NAC503,40
BUS535.1,DSr,M 07:00 PM - 10:10 PM,NAC620,40
BUS535.2,NZQ,W 07:00 PM - 10:10 PM,NAC602,40
BUS535.3,ZbR,S 07:00 PM - 10:10 PM,NAC604,40
BUS535.4,MTDI,T 07:00 PM - 10:10 PM,NAC512,40
BUS535.5,MNE,R 07:00 PM - 10:10 PM,NAC512,40
BUS535.6,NZH1,F 07:00 PM - 10:10 PM,NAC993,40
BUS601.1,KsM,T 03:00 PM - 06:30 PM,NAC992,40
BUS601.2,KsM,T 07:00 PM - 10:10 PM,NAC601,40
BUS601.3,Alm,S 07:00 PM - 10:10 PM,NAC991,40
BUS601.4,IrA,W 07:00 PM - 10:10 PM,NAC991,40
BUS601.5,QAF,F 07:00 PM - 10:10 PM,NAC991,40
BUS620.1,MHHS,M 07:00 PM - 10:10 PM,NAC604,40
BUS620.2,SMKN,S 07:00 PM - 10:10 PM,NAC507,40
BUS620.3,TBA,M 07:00 PM - 10:10 PM,NAC605,40
BUS620.4,TBA,W 07:00 PM - 10:10 PM,NAC605,40
BUS620.5,SMKN,T 07:00 PM - 10:10 PM,NAC508,40
BUS635.1,Rma,W 07:00 PM - 10:10 PM,NAC619A,40
BUS635.2,TBA,S 07:00 PM - 10:10 PM,NAC502,40
BUS635.3,HMM,F 07:00 PM - 10:10 PM,NAC619A,40
BUS635.4,Aay,R 07:00 PM - 10:10 PM,NAC514,40
BUS635.5,AUM,T 07:00 PM - 10:10 PM,NAC618,40
BUS650.1,ZTM,S 07:00 PM - 10:10 PM,NAC992,40
BUS650.2,ZTM,T 07:00 PM - 10:10 PM,NAC993,40
BUS650.3,TBA,M 07:00 PM - 10:10 PM,NAC993,40
BUS650.4,Hsi,A 03:00 PM - 06:30 PM,NAC993,40
BUS685.1,MeI,S 07:00 PM - 10:10 PM,NAC602,40
BUS685.2,MeI,T 07:00 PM - 10:10 PM,NAC620,40
BUS685.3,ZkJ,R 07:00 PM - 10:10 PM,NAC507,40
BUS685.4,ZMU,W 07:00 PM - 10:10 PM,NAC619,40
BUS690.1,MdS,S 07:00 PM - 10:10 PM,NAC990,40
BUS690.2,MdS,R 07:00 PM - 10:10 PM,NAC990,40
BUS690.3,Zkj,A 07:00 PM - 10:10 PM,NAC601,40
BUS698.1,TBA,TBA,TBA,45
BUS698.2,TBA,TBA,TBA,45
BUS698.3,TBA,TBA,TBA,45
BUS698.4,TBA,TBA,TBA,45
BUS698.5,TBA,TBA,TBA,45
BUS699.1,TBA,TBA,TBA,45
BUS699.2,TBA,TBA,TBA,45
BUS699.3,TBA,TBA,TBA,45
BUS699.4,TBA,TBA,TBA,45
BUS700.1,ZkJ,F 07:00 PM - 10:10 PM,NAC602,35
CE6207.1,MMS,T 07:00 PM - 10:10 PM,SAC313,40
CE6310.1,Sji,W 07:00 PM - 10:10 PM,SAC313,40
CE6601.1,SBC,F 09:00 AM - 12:00 PM,SAC208,40
CE6609.1,Sbc,A 07:00 PM - 10:10 PM,SAC313,40
CEE100.1,SRl,RA 08:00 AM - 09:30 AM,SAC313,40
CEE100.2,HASW,MW 08:00 AM - 09:30 AM,NAC604,40
CEE100.3,HASW,RA 04:20 PM - 05:50 PM,SAC313,40
CEE100.4,SRl,RA 09:40 AM - 11:10 AM,SAC313,40
CEE110.1,Sjd,M 08:00 AM - 11:00 AM,LAB1,40
CEE110.2,Sjd,W 08:00 AM - 11:00 AM,LAB1,40
CEE110.3,TTA,M 11:20 AM - 02:30 PM,LAB1,40
CEE110.4,SNF,S 01:00 PM - 04:10 PM,LAB1,40
CEE110.5,ASAA,R 02:40 PM - 05:50 PM,LAB1,40
CEE209.1,AMW,MW 01:00 PM - 02:30 PM,OAT602,40
CEE209.2,TBA,MW 11:20 AM - 12:50 PM,NAC413,40
CEE209L.1,TBA,M 09:40 AM - 11:10 AM,TBA,25
CEE209L.2,TBA,M 11:20 AM - 12:50 PM,TBA,25
CEE210.1,NMSN,ST 09:40 AM - 11:10 AM,SAC304,40
CEE210.2,NMSN,ST 02:40 PM - 04:10 PM,SAC313,40
CEE210.3,TTA,ST 01:00 PM - 02:30 PM,SAC207,40
CEE210.4,TTA,ST 04:20 PM - 05:50 PM,SAC207,40
CEE211.1,Nmr,MW 09:40 AM - 11:10 AM,SAC313,40
CEE211.2,Nmr,MW 11:20 AM - 12:50 PM,SAC313,40
CEE211.3,Nmr,ST 09:40 AM - 11:10 AM,SAC313,40
CEE211L.1,NMR,S 02:40 PM - 05:50 PM,B118,25
CEE211L.2,NMR,T 11:20 AM - 02:30 PM,B118,25
CEE211L.3,NMR,T 02:40 PM - 05:50 PM,B118,25
CEE212.1,Rqa,RA 09:40 AM - 11:10 AM,SAC304,40
CEE212.2,MIK,RA 02:40 PM - 04:10 PM,SAC304,40
CEE212.3,MIK,RA 04:20 PM - 05:50 PM,SAC304,40
CEE212L.1,TMY,W 11:20 AM - 02:30 PM,B310A,25
CEE213.1,SLW,RA 04:20 PM - 05:50 PM,SAC207,40
CEE213.2,SLW,RA 02:40 PM - 04:10 PM,SAC207,40
CEE213.3,SMAI,ST 08:00 AM - 09:30 AM,SAC313,40
CEE213.4,SMAI,ST 09:40 AM - 11:10 AM,NAC413,40
CEE214.1,NMSN,MW 09:40 AM - 11:10 AM,NAC992,40
CEE214.2,NMSN,MW 08:00 AM - 09:30 AM,SAC313,40
CEE214L.1,TTA,R 02:40 PM - 05:50 PM,B113,25
CEE214L.2,TTA,W 02:40 PM - 05:50 PM,B113,25
CEE215.1,Mfq,ST 09:40 AM - 11:10 AM,LAB2,40
CEE215.2,Mfq,ST 11:20 AM - 12:50 PM,LAB2,40
CEE240.1,MMS4,ST 09:40 AM - 11:10 AM,SAC207,40
CEE240.2,MMS4,ST 11:20 AM - 12:50 PM,SAC207,40
CEE240L.1,MMS4,R 02:40 PM - 05:50 PM,B117,35
CEE250.1,Jbr,MW 11:20 AM - 12:50 PM,SAC207,40
CEE250.2,DNS,ST 04:20 PM - 05:50 PM,SAC304,40
CEE250L.1,JBr,M 02:40 PM - 05:50 PM,B117,25
CEE250L.2,JBr,W 02:40 PM - 05:50 PM,B117,25
CEE250L.3,JBr,T 11:20 AM - 02:30 PM,B117,25
CEE260.1,Sji,ST 11:20 AM - 12:50 PM,SAC304,40
CEE260.2,Sji,ST 01:00 PM - 02:30 PM,SAC304,40
CEE271L.1,YKR,M 09:40 AM - 11:10 AM,B115,25
CEE271L.2,YKR,M 11:20 AM - 12:50 PM,B115,25
CEE271L.3,YKR,W 09:40 AM - 11:10 AM,B115,25
CEE310.1,AMW,MW 09:40 AM - 11:10 AM,NAC509,40
CEE310.2,AMW,MW 11:20 AM - 12:50 PM,NAC509,40
CEE310.3,TTA,ST 02:40 PM - 04:10 PM,NAC508,40
CEE330.1,Mfq,MW 09:40 AM - 11:10 AM,OAT602,60
CEE330L.1,Nzu,S 11:20 AM - 02:30 PM,TBA,25
CEE330L.2,Nzu,T 11:20 AM - 02:30 PM,TBA,25
CEE330L.3,Nzu,R 02:40 PM - 05:50 PM,TBA,25
CEE331.1,TMY,ST 08:00 AM - 09:30 AM,SAC304,40
CEE331.2,TMY,ST 09:40 AM - 11:10 AM,NAC604,40
CEE335.1,Nzu,MW 02:40 PM - 04:10 PM,OAT602,40
CEE335L.1,Mfq,M 11:20 AM - 02:30 PM,TBA,25
CEE335L.2,Mfq,W 11:20 AM - 02:30 PM,TBA,25
CEE335L.3,Mfq,R 11:20 AM - 02:30 PM,TBA,25
CEE340.1,MMS4,MW 01:00 PM - 02:30 PM,SAC313,40
CEE340.2,MMS4,MW 02:40 PM - 04:10 PM,SAC313,40
CEE350.1,Sbc,MW 08:00 AM - 09:30 AM,SAC304,40
CEE360.1,Sji,MW 11:20 AM - 12:50 PM,SAC304,40
CEE360.2,Sji,MW 01:00 PM - 02:30 PM,SAC304,40
CEE360L.1,AMW,S 02:40 PM - 05:50 PM,B118,25
CEE370.1,AMW,ST 09:40 AM - 11:10 AM,NAC509,40
CEE370.2,TBA,ST 08:00 AM - 09:30 AM,SAC207,40
CEE371L.1,TTA,R 11:20 AM - 02:30 PM,B115,25
CEE373.1,AMW,ST 11:20 AM - 12:50 PM,NAC509,40
CEE373L.1,TBA,R 11:20 AM - 02:30 PM,LAB1,25
CEE415.1,Sbc,MW 09:40 AM - 11:10 AM,SAC304,40
CEE430.1,Nzu,ST 02:40 PM - 04:10 PM,SAC304,40
CEE430.2,TMY,ST 01:00 PM - 02:30 PM,SAC313,40
CEE431.1,TMY,ST 02:40 PM - 04:10 PM,SAC207,40
CEE435.1,NLM,R 08:00 AM - 11:10 AM,SAC207,40
CEE460.1,Nmr,ST 11:20 AM - 12:50 PM,SAC313,40
CEE470.1,TBA,MW 08:00 AM - 09:30 AM,SAC207,40
CEE475.1,Sji,MW 04:20 PM - 05:50 PM,SAC313,40
CHE101.1,FZD,ST 04:20 PM - 05:50 PM,SAC402,0
CHE101.2,MKR,MW 08:00 AM - 09:30 AM,SAC316,0
CHE101.3,MKR,MW 09:40 AM - 11:10 AM,NAC620,0
CHE101.4,MKR,MW 01:00 PM - 02:30 PM,SAC207,0
CHE101.5,MAR5,RA 01:00 PM - 02:30 PM,NAC301,0
CHE101.6,SOH,MW 04:20 PM - 05:50 PM,SAC405,0
CHE101.7,SOH,MW 06:00 PM - 07:30 PM,SAC207,40
CHE101.8,FZD,MW 04:20 PM - 05:50 PM,SAC402,0
CHE101.9,ABI,RA 08:00 AM - 09:30 AM,SAC404,40
CHE101.11,MAZM,RA 09:40 AM - 11:10 AM,SAC401,40
CHE101.12,MAZM,RA 11:20 AM - 12:50 PM,SAC402,40
CHE101.13,ABI,RA 11:20 AM - 12:50 PM,SAC403,0
CHE101.14,AYS,RA 11:20 AM - 12:50 PM,SAC406,0
CHE101.15,SNHT,RA 11:20 AM - 12:50 PM,SAC407,0
CHE101.16,MTN2,RA 11:20 AM - 12:50 PM,SAC316,0
CHE101.17,MASM,RA 11:20 AM - 12:50 PM,NAC507,40
CHE101.18,ABI,RA 01:00 PM - 02:30 PM,SAC405,0
CHE101.19,MMR3,RA 01:00 PM - 02:30 PM,SAC406,40
CHE101.20,MAZM,RA 01:00 PM - 02:30 PM,SAC316,0
CHE101.21,MTN2,RA 01:00 PM - 02:30 PM,SAC511,0
CHE101.23,MASM,RA 02:40 PM - 04:10 PM,SAC401,40
CHE101.24,MMR3,RA 04:20 PM - 05:50 PM,SAC402,40
CHE101.25,MASM,RA 04:20 PM - 05:50 PM,SAC403,40
CHE101.26,MTN2,RA 04:20 PM - 05:50 PM,SAC316,0
CHE101.27,MAR5,RA 06:00 PM - 07:30 PM,SAC201,0
CHE101.28,MMR3,RA 06:00 PM - 07:30 PM,NAC301,40
CHE101.29,SQU,RA 02:40 PM - 04:10 PM,SAC802,40
CHE101.30,SQU,RA 04:20 PM - 05:50 PM,SAC802,40
CHE101.31,LTB,RA 11:20 AM - 12:50 PM,NAC301,40
CHE101.32,LTB,RA 02:40 PM - 04:10 PM,SAC403,40
CHE101.33,LTB,RA 04:20 PM - 05:50 PM,SAC405,40
CHE101.34,MBMD,RA 02:40 PM - 04:10 PM,SAC201,40
CHE101.35,LIZN,ST 09:40 AM - 11:10 AM,SAC305,0
CHE101.36,LIZN,ST 11:20 AM - 12:50 PM,SAC306,0
CHE101.37,LIZN,MW 08:00 AM - 09:30 AM,SAC305,0
CHE101.38,TBA,ST 08:00 AM - 09:30 AM,SAC306,0
CHE101.39,TBA,ST 01:00 PM - 02:30 PM,SAC306,0
CHE101.40,TBA,MW 04:20 PM - 05:50 PM,SAC309,0
CHE101.41,BUN,RA 02:40 PM - 04:10 PM,NAC301,0
CHE101.42,TBA,ST 08:00 AM - 09:30 AM,SAC401,0
CHE101.43,TBA,ST 04:20 PM - 05:50 PM,SAC802,0
CHE101.44,TBA,MW 08:00 AM - 09:30 AM,SAC802,0
CHE101.45,TBA,MW 04:20 PM - 05:50 PM,SAC802,0
CHE101L.1,MH1,T 02:40 PM - 05:40 PM,SAC409,10
CHE101L.2,MH1,T 02:40 PM - 05:40 PM,SAC409_V,20
CHE101L.3,MH1,W 02:40 PM - 05:40 PM,SAC409,10
CHE101L.4,MH1,W 02:40 PM - 05:40 PM,SAC409_V,20
CHE101L.5,HML,S 08:00 AM - 11:00 AM,SAC409,20
CHE101L.6,HML,S 08:00 AM - 11:00 AM,SAC409_V,20
CHE101L.7,FZD,S 11:20 AM - 02:20 PM,SAC409,10
CHE101L.8,FZD,S 11:20 AM - 02:20 PM,SAC409_V,20
CHE101L.9,MH1,S 02:40 PM - 05:40 PM,SAC409,10
CHE101L.10,MH1,S 02:40 PM - 05:40 PM,SAC409_V,20
CHE101L.11,KFR,M 11:20 AM - 02:20 PM,SAC409,10
CHE101L.12,HML,T 08:00 AM - 11:00 AM,SAC409,20
